"Tipo de Cáncer","Localización","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Amigdala","La Guajira","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0"
"Amigdala","Magdalena","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Amigdala","Meta","0","0","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.1","0.2","0.1","0.1","0.1","0.2"
"Amigdala","Nariño","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Amigdala","Norte de Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1"
"Amigdala","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0","0","0","0"
"Amigdala","Quindio","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3"
"Amigdala","Risaralda","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.3","0.3","0.2"
"Amigdala","Santander","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4"
"Amigdala","Sucre","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.2","0.2"
"Amigdala","Tolima","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Amigdala","Valle del Cauca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2"
"Amigdala","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amigdala","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orofaringe","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Arauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Archipiélago de San Andrés, Providencia","1.5","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.4","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Atlántico","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1"
"Orofaringe","Bogotá D.C","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Bolívar","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Boyacá","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1"
"Hipofaringe","Valle del Cauca","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1"
"Orofaringe","Caldas","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Caquetá","0","0.5","0.5","0.4","0.4","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0.2","0.2","0.2"
"Orofaringe","Casanare","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0.5","0.5","0.5"
"Orofaringe","Cauca","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.2"
"Orofaringe","Cesar","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.2","0.2","0.2","0.2"
"Orofaringe","Chocó","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Orofaringe","Córdoba","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2"
"Orofaringe","Cundinamarca","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Huila","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","La Guajira","0","0","0.2","0.2","0.2","0.2","0.2","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1",
"Orofaringe","Magdalena","0.1","0.1","0.1","0.1","0","0","0","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Meta","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Nariño","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Norte de Santander","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3"
"Orofaringe","Quindio","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.5","0.5","0.5","0.5"
"Orofaringe","Risaralda","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1"
"Orofaringe","Sucre","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1"
"Orofaringe","Tolima","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Valle del Cauca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Orofaringe","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Orofaringe","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Nasofaringe","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","1.3","1.3"
"Nasofaringe","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Arauca","0","0","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4",
"Nasofaringe","Archipiélago de San Andrés. Providencia","0","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0","0","0","0",
"Nasofaringe","Atlántico","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Bogotá D.C","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Bolívar","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2"
"Nasofaringe","Boyacá","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Caldas","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2"
"Nasofaringe","Caquetá","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.4","0.4"
"Nasofaringe","Casanare","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.5","0.6","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3"
"Nasofaringe","Cauca","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Cesar","0","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1"
"Nasofaringe","Chocó","0.2","0.2","0.2","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0.2","0.2","0.2"
"Nasofaringe","Córdoba","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2"
"Nasofaringe","Cundinamarca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","2.3","2.3","2.3"
"Nasofaringe","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9"
"Nasofaringe","Huila","0.2","0.2","0.2","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","La Guajira","0","0.2","0.2","0.2","0.2","0.2","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1"
"Nasofaringe","Magdalena","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2"
"Nasofaringe","Meta","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Nariño","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Norte de Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2"
"Nasofaringe","Putumayo","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0","0","0","0",
"Nasofaringe","Quindio","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Risaralda","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Sucre","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Tolima","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Nasofaringe","Valle del Cauca","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2"
"Nasofaringe","Vaupés","0","0","0","2.7","2.7","2.7","2.7","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Nasofaringe","Vichada","0","0","0","0","0","0","0","0","0","1.7","1.7","1.7","1.7","1.7","0","0","0","0","0","0","0","0",
"Hipofaringe","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0"
"Hipofaringe","Arauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Archipiélago de San Andrés. Providencia","0","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Atlántico","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Bogotá D.C","0","0","0","0","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Bolívar","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0"
"Hipofaringe","Boyacá","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0","0"
"Hipofaringe","Caldas","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Caquetá","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Hipofaringe","Casanare","0","0","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3"
"Hipofaringe","Cauca","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1"
"Hipofaringe","Cesar","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Chocó","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2"
"Hipofaringe","Córdoba","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1"
"Hipofaringe","Cundinamarca","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0"
"Hipofaringe","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Huila","0.1","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","La Guajira","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Magdalena","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Meta","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0","0"
"Hipofaringe","Nariño","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Norte de Santander","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.3","0"
"Hipofaringe","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0","0"
"Hipofaringe","Quindio","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Hipofaringe","Risaralda","0.2","0.2","0.2","0.2","0.1","0.1","0","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0"
"Hipofaringe","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Hipofaringe","Sucre","0","0","0","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0"
"Hipofaringe","Tolima","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1"
"Hipofaringe","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hipofaringe","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Faringe no específica","Amazonas","0","0","0","0","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0","0","1.3","1.3","1.3"
"Faringe no específica","Antioquia","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Arauca","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.6","0.6","0.6","0.6","0.8","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"Faringe no específica","Archipiélago de San Andrés. Providencia","0","1.5","1.5","1.5","1.5","1.5","0","0","0","0","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","0","0","0"
"Faringe no específica","Atlántico","0.4","0.4","0.5","0.5","0.6","0.6","0.6","0.5","0.5","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4"
"Faringe no específica","Bogotá D.C","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Faringe no específica","Bolívar","0.5","0.5","0.4","0.4","0.4","0.3","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2"
"Faringe no específica","Boyacá","0.4","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0"
"Faringe no específica","Caldas","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Caquetá","0.4","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.4","0.5","0","0","0","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3"
"Faringe no específica","Casanare","0","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0","0.6","0.6","0.6","0.6","0.4","0.3","0.3","0.4","0.4","0.5","0.5"
"Faringe no específica","Cauca","0.2","0.2","0.4","0.4","0.5","0.4","0.4","0.3","0.3","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Cesar","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.1","0.2","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.3"
"Faringe no específica","Chocó","0.5","0.6","0.5","0.6","0.6","0.5","0.2","0.3","0.3","0.3","0.3","0.4","0.3","0.4","0.4","0.4","0","0","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Córdoba","0.6","0.5","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.2","0.2","0.3","0.3","0.3"
"Faringe no específica","Cundinamarca","0.2","0.2","0.1","0.1","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Faringe no específica","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Faringe no específica","Guaviare","0","1.1","1.1","1.1","1.1","1.1","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.9","0.9"
"Faringe no específica","Huila","0.5","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.3","0.2","0.2","0.3","0.2","0.2"
"Faringe no específica","La Guajira","0.5","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Magdalena","0.4","0.4","0.4","0.5","0.5","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.4","0.5","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.3"
"Faringe no específica","Meta","0.2","0.1","0.1","0.2","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3"
"Faringe no específica","Nariño","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1"
"Faringe no específica","Norte de Santander","0.5","0.5","0.4","0.3","0.3","0.2","0.1","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.3","0.4","0.4","0.4","0.4","0.2","0.2","0.2"
"Faringe no específica","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3"
"Faringe no específica","Quindio","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.2","0.3","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Risaralda","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2"
"Faringe no específica","Santander","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.4","0.4","0.4","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3"
"Faringe no específica","Sucre","0.6","0.5","0.4","0.3","0.3","0.2","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.2","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5"
"Faringe no específica","Tolima","0.5","0.6","0.6","0.6","0.6","0.5","0.4","0.3","0.4","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.3","0.3","0.2","0.3","0.3","0.3"
"Faringe no específica","Valle del Cauca","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Faringe no específica","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Faringe no específica","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Esófago","Amazonas","0","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.5","0","0","0","0","0","0","0","1.3","1.3","1.9","1.9","1.9","2.6","2.6"
"Esófago","Antioquia","2","2.1","2.1","2.1","2.1","2.1","2","2","2","1.9","1.9","1.8","1.7","1.7","1.7","1.7","1.7","1.9","1.8","1.8","1.8","1.8","1.6"
"Esófago","Arauca","1.2","1.2","1.1","0.8","0.8","0.9","0.6","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.7","0.6","0.7","0.7","0.7","0.7","0.9"
